time,altitude,latitude,longitude,chlorophyll
UTC,m,degrees_north,degrees_east,mg m-3
2022-02-21T12:00:00Z,0.0,32.35,-118.61250000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.6,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.5875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.57499999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.5625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.55000000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.5375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.525,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.51249999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.5,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.48750000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.475,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.4625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.44999999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.4375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.42500000000001,0.26281473
2022-02-21T12:00:00Z,0.0,32.35,-118.4125,0.27099103
2022-02-21T12:00:00Z,0.0,32.35,-118.4,0.2428586
2022-02-21T12:00:00Z,0.0,32.35,-118.38749999999999,0.31285894
2022-02-21T12:00:00Z,0.0,32.35,-118.375,0.28437284
2022-02-21T12:00:00Z,0.0,32.35,-118.36250000000001,0.26131463
2022-02-21T12:00:00Z,0.0,32.35,-118.35,0.22556825
2022-02-21T12:00:00Z,0.0,32.35,-118.3375,0.21191534
2022-02-21T12:00:00Z,0.0,32.35,-118.32499999999999,0.19334534
2022-02-21T12:00:00Z,0.0,32.35,-118.3125,0.19079095
2022-02-21T12:00:00Z,0.0,32.35,-118.30000000000001,0.19724452
2022-02-21T12:00:00Z,0.0,32.35,-118.2875,0.1670859
2022-02-21T12:00:00Z,0.0,32.35,-118.275,0.1640603
2022-02-21T12:00:00Z,0.0,32.35,-118.26249999999999,0.17371738
2022-02-21T12:00:00Z,0.0,32.35,-118.25,0.19688976
2022-02-21T12:00:00Z,0.0,32.35,-118.23750000000001,0.19688976
2022-02-21T12:00:00Z,0.0,32.35,-118.225,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.2125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.19999999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.1875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.17500000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.1625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.15,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.13749999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.11250000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.1,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.0875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.07499999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.0625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.05000000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.0375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.025,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.01249999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-118.0,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.98750000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.975,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.9625,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.94999999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.9375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.92500000000001,0.114060424
2022-02-21T12:00:00Z,0.0,32.35,-117.9125,0.100276604
2022-02-21T12:00:00Z,0.0,32.35,-117.9,0.13588288
2022-02-21T12:00:00Z,0.0,32.35,-117.88749999999999,0.13588288
2022-02-21T12:00:00Z,0.0,32.35,-117.875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.86250000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.85,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.8375,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.82499999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.8125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.80000000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.7875,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.775,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.76249999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.75,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.73750000000001,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.725,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.7125,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.69999999999999,NaN
2022-02-21T12:00:00Z,0.0,32.35,-117.6875,NaN
